job_id	out_idx	verdict	cone_size	required_siblings	detail
w8:413	2	OPERATOR	3		diverges alone (cone 3)
w8:414	3	GRAPHOPT	13	n5,n9	needs siblings ['n5', 'n9']
w8:416	3	OPERATOR	3		diverges alone (cone 3)
w8:418	0	GRAPHOPT	7	n7	needs siblings ['n7']
w8:421	2	OPERATOR	4		diverges alone (cone 4)
w8:43	3	GRAPHOPT	8	n5	needs siblings ['n5']
w8:432	1	NOREPRO	4		full graph diverges=False
w8:436	0	OPERATOR	3		diverges alone (cone 3)
w8:437	0	GRAPHOPT	3	n6	needs siblings ['n6']
w8:438	1	NOREPRO	4		full graph diverges=False
w8:441	1	OPERATOR	6		diverges alone (cone 6)
w8:443	2	OPERATOR	4		diverges alone (cone 4)
w8:451	2	NOREPRO	3		full graph diverges=False
w8:452	1	OPERATOR	7		diverges alone (cone 7)
w8:456	0	OPERATOR	3		diverges alone (cone 3)
w8:457	0	GRAPHOPT	5	n7	needs siblings ['n7']
w8:458	1	OPERATOR	5		diverges alone (cone 5)
w8:467	0	OPERATOR	3		diverges alone (cone 3)
w8:475	1	OPERATOR	7		diverges alone (cone 7)
w8:477	0	OPERATOR	4		diverges alone (cone 4)
w8:479	1	OPERATOR	3		diverges alone (cone 3)
w8:48	1	OPERATOR	3		diverges alone (cone 3)
w8:489	3	GRAPHOPT	5	n3,n4	needs siblings ['n3', 'n4']
w8:491	0	OPERATOR	4		diverges alone (cone 4)
w8:499	1	GRAPHOPT	5	n7	needs siblings ['n7']
w8:5	2	OPERATOR	7		diverges alone (cone 7)
w8:50	0	OPERATOR	2		diverges alone (cone 2)
w8:51	0	OPERATOR	2		diverges alone (cone 2)
w8:512	1	OPERATOR	3		diverges alone (cone 3)
w8:522	0	OPERATOR	3		diverges alone (cone 3)
w8:523	0	OPERATOR	4		diverges alone (cone 4)
w8:528	4	OPERATOR	2		diverges alone (cone 2)
w8:535	0	OPERATOR	4		diverges alone (cone 4)
w8:537	1	OPERATOR	4		diverges alone (cone 4)
w8:539	3	OPERATOR	6		diverges alone (cone 6)
w8:548	1	GRAPHOPT	7	n8	needs siblings ['n8']
w8:551	0	OPERATOR	3		diverges alone (cone 3)
w8:552	0	OPERATOR	4		diverges alone (cone 4)
w8:553	4	OPERATOR	3		diverges alone (cone 3)
w8:561	1	OPERATOR	4		diverges alone (cone 4)
w8:564	1	GRAPHOPT	6	n6	needs siblings ['n6']
w8:573	0	OPERATOR	5		diverges alone (cone 5)
w8:587	0	OPERATOR	3		diverges alone (cone 3)
w8:59	1	OPERATOR	4		diverges alone (cone 4)
w8:595	2	OPERATOR	4		diverges alone (cone 4)
w8:596	0	OPERATOR	3		diverges alone (cone 3)
w8:598	0	OPERATOR	4		diverges alone (cone 4)
w8:602	3	GRAPHOPT	4	n5	needs siblings ['n5']
w8:604	0	OPERATOR	3		diverges alone (cone 3)
w8:607	2	OPERATOR	4		diverges alone (cone 4)
w8:609	1	NOREPRO	4		full graph diverges=False
w8:610	2	OPERATOR	3		diverges alone (cone 3)
w8:62	0	OPERATOR	2		diverges alone (cone 2)
w8:628	5	NOREPRO	5		full graph diverges=False
w8:632	3	OPERATOR	4		diverges alone (cone 4)
w8:639	2	NOREPRO	4		full graph diverges=False
w8:640	0	OPERATOR	3		diverges alone (cone 3)
w8:646	0	OPERATOR	4		diverges alone (cone 4)
w8:648	0	OPERATOR	3		diverges alone (cone 3)
w8:658	0	OPERATOR	2		diverges alone (cone 2)
w8:659	1	OPERATOR	8		diverges alone (cone 8)
w8:663	0	NOREPRO	2		full graph diverges=False
w8:68	3	OPERATOR	4		diverges alone (cone 4)
w8:680	3	GRAPHOPT	5	n4	needs siblings ['n4']
w8:685	0	OPERATOR	8		diverges alone (cone 8)
w8:690	2	OPERATOR	3		diverges alone (cone 3)
w8:691	1	NOREPRO	3		full graph diverges=False
w8:699	3	NOREPRO	5		full graph diverges=False
w8:709	1	GRAPHOPT	6	n6	needs siblings ['n6']
w8:710	3	OPERATOR	4		diverges alone (cone 4)
w8:713	1	OPERATOR	5		diverges alone (cone 5)
w8:720	1	OPERATOR	8		diverges alone (cone 8)
w8:721	1	OPERATOR	4		diverges alone (cone 4)
w8:724	0	OPERATOR	6		diverges alone (cone 6)
w8:726	0	OPERATOR	4		diverges alone (cone 4)
w8:729	0	OPERATOR	4		diverges alone (cone 4)
w8:732	0	OPERATOR	3		diverges alone (cone 3)
w8:733	3	NOREPRO	3		full graph diverges=False
w8:761	0	OPERATOR	9		diverges alone (cone 9)
w8:762	4	OPERATOR	3		diverges alone (cone 3)
w8:766	1	OPERATOR	3		diverges alone (cone 3)
w8:767	3	OPERATOR	5		diverges alone (cone 5)
w8:77	0	OPERATOR	4		diverges alone (cone 4)
w8:771	1	OPERATOR	6		diverges alone (cone 6)
w8:777	0	OPERATOR	3		diverges alone (cone 3)
w8:779	3	OPERATOR	3		diverges alone (cone 3)
w8:78	0	OPERATOR	4		diverges alone (cone 4)
w8:781	0	OPERATOR	4		diverges alone (cone 4)
w8:79	1	OPERATOR	4		diverges alone (cone 4)
w8:8	4	OPERATOR	3		diverges alone (cone 3)
w8:83	1	OPERATOR	8		diverges alone (cone 8)
w8:87	3	GRAPHOPT	6	n5	needs siblings ['n5']
w8:88	3	OPERATOR	9		diverges alone (cone 9)
w8:90	1	GRAPHOPT	7	n7	needs siblings ['n7']
w90:103	3	GRAPHOPT	5	n5	needs siblings ['n5']
w90:108	2	GRAPHOPT	4	n6	needs siblings ['n6']
w90:109	0	OPERATOR	2		diverges alone (cone 2)
w90:11	0	OPERATOR	3		diverges alone (cone 3)
w90:118	2	GRAPHOPT	4	n7	needs siblings ['n7']
w90:121	0	GRAPHOPT	6	n6	needs siblings ['n6']
w90:125	3	OPERATOR	3		diverges alone (cone 3)
w90:129	2	OPERATOR	5		diverges alone (cone 5)
w90:130	0	OPERATOR	3		diverges alone (cone 3)
w90:136	1	OPERATOR	3		diverges alone (cone 3)
w90:142	1	OPERATOR	3		diverges alone (cone 3)
w90:150	2	OPERATOR	4		diverges alone (cone 4)
w90:153	0	OPERATOR	5		diverges alone (cone 5)
w90:154	2	OPERATOR	3		diverges alone (cone 3)
w90:155	0	OPERATOR	3		diverges alone (cone 3)
w90:16	1	OPERATOR	4		diverges alone (cone 4)
w90:160	2	OPERATOR	2		diverges alone (cone 2)
w90:162	0	OPERATOR	13		diverges alone (cone 13)
w90:163	3	OPERATOR	2		diverges alone (cone 2)
w90:175	0	OPERATOR	2		diverges alone (cone 2)
w90:177	1	OPERATOR	6		diverges alone (cone 6)
w90:18	0	OPERATOR	3		diverges alone (cone 3)
w90:19	0	GRAPHOPT	3	n6	needs siblings ['n6']
w90:190	2	OPERATOR	3		diverges alone (cone 3)
w90:191	0	OPERATOR	3		diverges alone (cone 3)
w90:194	1	GRAPHOPT	5	n6	needs siblings ['n6']
w90:197	0	NOREPRO	4		full graph diverges=False
w90:203	2	OPERATOR	6		diverges alone (cone 6)
w90:204	0	GRAPHOPT	8	n6,n7	needs siblings ['n6', 'n7']
w90:213	1	OPERATOR	4		diverges alone (cone 4)
w90:218	3	OPERATOR	4		diverges alone (cone 4)
w90:232	0	OPERATOR	2		diverges alone (cone 2)
w90:234	2	NOREPRO	5		full graph diverges=False
w90:24	0	OPERATOR	3		diverges alone (cone 3)
w90:242	1	OPERATOR	4		diverges alone (cone 4)
w90:25	2	GRAPHOPT	11	n2	needs siblings ['n2']
w90:252	1	GRAPHOPT	5	n7	needs siblings ['n7']
w90:261	2	OPERATOR	3		diverges alone (cone 3)
w90:263	0	OPERATOR	5		diverges alone (cone 5)
w90:266	0	OPERATOR	4		diverges alone (cone 4)
w90:269	0	OPERATOR	8		diverges alone (cone 8)
w90:27	0	OPERATOR	2		diverges alone (cone 2)
w90:273	0	OPERATOR	2		diverges alone (cone 2)
w90:282	4	OPERATOR	6		diverges alone (cone 6)
w90:284	0	OPERATOR	3		diverges alone (cone 3)
w90:289	2	OPERATOR	4		diverges alone (cone 4)
w90:294	4	OPERATOR	3		diverges alone (cone 3)
w90:297	3	OPERATOR	4		diverges alone (cone 4)
w90:30	0	OPERATOR	5		diverges alone (cone 5)
w90:303	1	BISECT_HANG	-1		timeout 120s
w90:305	0	OPERATOR	4		diverges alone (cone 4)
w90:307	1	OPERATOR	4		diverges alone (cone 4)
w90:308	0	OPERATOR	3		diverges alone (cone 3)
w90:31	1	GRAPHOPT	6	n4	needs siblings ['n4']
w90:311	1	OPERATOR	4		diverges alone (cone 4)
w90:312	0	GRAPHOPT	6	n5,n7	needs siblings ['n5', 'n7']
w90:323	2	OPERATOR	4		diverges alone (cone 4)
w90:329	1	OPERATOR	2		diverges alone (cone 2)
w90:333	2	OPERATOR	3		diverges alone (cone 3)
w90:339	0	OPERATOR	2		diverges alone (cone 2)
w90:341	1	OPERATOR	2		diverges alone (cone 2)
w90:343	0	OPERATOR	2		diverges alone (cone 2)
w90:347	0	GRAPHOPT	7	n3,n5,n6	needs siblings ['n3', 'n5', 'n6']
w90:349	2	GRAPHOPT	5	n5	needs siblings ['n5']
w90:352	3	OPERATOR	4		diverges alone (cone 4)
w90:353	1	OPERATOR	9		diverges alone (cone 9)
w90:355	0	OPERATOR	4		diverges alone (cone 4)
w90:360	0	OPERATOR	3		diverges alone (cone 3)
w90:363	0	OPERATOR	3		diverges alone (cone 3)
w90:364	1	OPERATOR	3		diverges alone (cone 3)
w90:365	1	NOREPRO	5		full graph diverges=False
w90:368	0	NOREPRO	3		full graph diverges=False
w90:369	1	GRAPHOPT	6	n7	needs siblings ['n7']
w90:37	1	OPERATOR	6		diverges alone (cone 6)
w90:370	0	NOREPRO	4		full graph diverges=False
w90:38	0	NOREPRO	6		full graph diverges=False
w90:380	2	BISECT_HANG	-1		timeout 120s
w90:387	0	OPERATOR	8		diverges alone (cone 8)
w90:4	0	OPERATOR	2		diverges alone (cone 2)
w90:401	0	NOREPRO	3		full graph diverges=False
w90:405	0	NOREPRO	3		full graph diverges=False
w90:413	3	OPERATOR	5		diverges alone (cone 5)
w90:422	0	NOREPRO	13		full graph diverges=False
w90:429	0	OPERATOR	3		diverges alone (cone 3)
w90:43	0	NOREPRO	2		full graph diverges=False
w90:431	1	OPERATOR	3		diverges alone (cone 3)
w90:433	0	OPERATOR	4		diverges alone (cone 4)
w90:439	1	OPERATOR	7		diverges alone (cone 7)
w90:441	4	OPERATOR	3		diverges alone (cone 3)
w90:443	2	OPERATOR	4		diverges alone (cone 4)
w90:452	2	OPERATOR	4		diverges alone (cone 4)
w90:453	0	OPERATOR	3		diverges alone (cone 3)
w90:456	3	OPERATOR	5		diverges alone (cone 5)
w90:458	2	OPERATOR	4		diverges alone (cone 4)
w90:460	0	OPERATOR	4		diverges alone (cone 4)
w90:461	3	OPERATOR	9		diverges alone (cone 9)
w90:465	1	GRAPHOPT	7	n8	needs siblings ['n8']
w90:466	2	NOREPRO	5		full graph diverges=False
w90:467	0	OPERATOR	2		diverges alone (cone 2)
w90:469	2	OPERATOR	4		diverges alone (cone 4)
w90:472	2	OPERATOR	4		diverges alone (cone 4)
w90:476	1	OPERATOR	6		diverges alone (cone 6)
w90:479	0	NOREPRO	2		full graph diverges=False
w90:483	1	NOREPRO	4		full graph diverges=False
w90:486	0	OPERATOR	5		diverges alone (cone 5)
w90:490	0	OPERATOR	4		diverges alone (cone 4)
w90:497	0	OPERATOR	2		diverges alone (cone 2)
w90:499	1	OPERATOR	7		diverges alone (cone 7)
w90:514	0	NOREPRO	5		full graph diverges=False
w90:515	1	NOREPRO	3		full graph diverges=False
w90:518	0	OPERATOR	2		diverges alone (cone 2)
w90:530	1	OPERATOR	2		diverges alone (cone 2)
w90:538	0	OPERATOR	2		diverges alone (cone 2)
w90:539	1	OPERATOR	4		diverges alone (cone 4)
w90:543	0	OPERATOR	2		diverges alone (cone 2)
w90:548	0	OPERATOR	6		diverges alone (cone 6)
w90:551	1	OPERATOR	6		diverges alone (cone 6)
w90:552	2	NOREPRO	6		full graph diverges=False
w90:571	0	NOREPRO	7		full graph diverges=False
w90:582	4	OPERATOR	2		diverges alone (cone 2)
w90:587	4	GRAPHOPT	7	n6	needs siblings ['n6']
w90:591	0	OPERATOR	2		diverges alone (cone 2)
w90:592	0	OPERATOR	3		diverges alone (cone 3)
w90:606	2	OPERATOR	4		diverges alone (cone 4)
w90:608	1	OPERATOR	3		diverges alone (cone 3)
w90:614	0	OPERATOR	6		diverges alone (cone 6)
w90:616	0	OPERATOR	3		diverges alone (cone 3)
w90:620	4	OPERATOR	5		diverges alone (cone 5)
w90:627	0	OPERATOR	5		diverges alone (cone 5)
w90:64	0	OPERATOR	2		diverges alone (cone 2)
w90:640	2	OPERATOR	3		diverges alone (cone 3)
w90:643	0	GRAPHOPT	6	n7	needs siblings ['n7']
w90:645	1	NOREPRO	3		full graph diverges=False
w90:646	0	OPERATOR	2		diverges alone (cone 2)
w90:65	2	OPERATOR	2		diverges alone (cone 2)
w90:655	1	OPERATOR	3		diverges alone (cone 3)
w90:658	0	OPERATOR	2		diverges alone (cone 2)
w90:659	1	OPERATOR	3		diverges alone (cone 3)
w90:665	0	NOREPRO	2		full graph diverges=False
w90:681	3	NOREPRO	6		full graph diverges=False
w90:683	1	OPERATOR	3		diverges alone (cone 3)
w90:684	0	OPERATOR	4		diverges alone (cone 4)
w90:687	0	OPERATOR	2		diverges alone (cone 2)
w90:693	3	OPERATOR	4		diverges alone (cone 4)
w90:697	1	OPERATOR	5		diverges alone (cone 5)
w90:698	2	OPERATOR	3		diverges alone (cone 3)
w90:70	0	OPERATOR	4		diverges alone (cone 4)
w90:700	1	OPERATOR	3		diverges alone (cone 3)
w90:703	2	OPERATOR	3		diverges alone (cone 3)
w90:704	0	GRAPHOPT	9	n8	needs siblings ['n8']
w90:71	1	OPERATOR	4		diverges alone (cone 4)
w90:713	0	OPERATOR	3		diverges alone (cone 3)
w90:714	1	OPERATOR	5		diverges alone (cone 5)
w90:718	4	OPERATOR	4		diverges alone (cone 4)
w90:720	0	OPERATOR	5		diverges alone (cone 5)
w90:721	1	OPERATOR	4		diverges alone (cone 4)
w90:722	0	GRAPHOPT	4	n5	needs siblings ['n5']
w90:73	3	OPERATOR	2		diverges alone (cone 2)
w90:737	0	NOREPRO	4		full graph diverges=False
w90:741	0	OPERATOR	3		diverges alone (cone 3)
w90:745	3	OPERATOR	6		diverges alone (cone 6)
w90:746	0	OPERATOR	4		diverges alone (cone 4)
w90:748	0	OPERATOR	2		diverges alone (cone 2)
w90:749	0	OPERATOR	6		diverges alone (cone 6)
w90:75	0	OPERATOR	2		diverges alone (cone 2)
w90:755	3	GRAPHOPT	6	n4	needs siblings ['n4']
w90:757	2	OPERATOR	5		diverges alone (cone 5)
w90:76	0	OPERATOR	4		diverges alone (cone 4)
w90:760	0	OPERATOR	4		diverges alone (cone 4)
w90:761	0	OPERATOR	2		diverges alone (cone 2)
w90:763	1	GRAPHOPT	6	n9	needs siblings ['n9']
w90:765	1	OPERATOR	6		diverges alone (cone 6)
w90:767	0	OPERATOR	3		diverges alone (cone 3)
w90:774	0	GRAPHOPT	14	n13,n14	needs siblings ['n13', 'n14']
w90:779	0	OPERATOR	3		diverges alone (cone 3)
w90:83	0	OPERATOR	5		diverges alone (cone 5)
w90:84	0	GRAPHOPT	6	n7	needs siblings ['n7']
w90:96	1	GRAPHOPT	7	n7	needs siblings ['n7']
w90:98	0	OPERATOR	9		diverges alone (cone 9)
w91:10	1	OPERATOR	3		diverges alone (cone 3)
w91:100	0	GRAPHOPT	6	n10	needs siblings ['n10']
w91:103	0	OPERATOR	5		diverges alone (cone 5)
w91:107	0	NOREPRO	3		full graph diverges=False
w91:116	2	OPERATOR	6		diverges alone (cone 6)
w91:119	1	NOREPRO	3		full graph diverges=False
w91:130	0	OPERATOR	4		diverges alone (cone 4)
w91:132	2	GRAPHOPT	6	n5	needs siblings ['n5']
w91:136	0	OPERATOR	3		diverges alone (cone 3)
w91:139	0	NOREPRO	2		full graph diverges=False
w91:145	2	OPERATOR	5		diverges alone (cone 5)
w91:148	1	OPERATOR	5		diverges alone (cone 5)
w91:153	0	OPERATOR	2		diverges alone (cone 2)
w91:156	1	OPERATOR	4		diverges alone (cone 4)
w91:162	0	GRAPHOPT	9	n9	needs siblings ['n9']
w91:17	2	OPERATOR	5		diverges alone (cone 5)
w91:179	0	OPERATOR	3		diverges alone (cone 3)
w91:197	4	GRAPHOPT	5	n6	needs siblings ['n6']
w91:208	2	GRAPHOPT	5	n4	needs siblings ['n4']
w91:214	1	GRAPHOPT	3	n4	needs siblings ['n4']
w91:215	2	OPERATOR	3		diverges alone (cone 3)
w91:225	2	OPERATOR	4		diverges alone (cone 4)
w91:226	0	OPERATOR	3		diverges alone (cone 3)
w91:227	4	OPERATOR	2		diverges alone (cone 2)
w91:23	1	OPERATOR	3		diverges alone (cone 3)
w91:240	2	OPERATOR	5		diverges alone (cone 5)
w91:241	0	OPERATOR	2		diverges alone (cone 2)
w91:242	1	OPERATOR	6		diverges alone (cone 6)
w91:251	0	NOREPRO	4		full graph diverges=False
w91:253	0	OPERATOR	2		diverges alone (cone 2)
w91:256	3	GRAPHOPT	5	n4	needs siblings ['n4']
w91:261	1	GRAPHOPT	5	n6	needs siblings ['n6']
w91:270	1	GRAPHOPT	16	n8,n15	needs siblings ['n8', 'n15']
w91:282	0	OPERATOR	3		diverges alone (cone 3)
w91:287	3	OPERATOR	5		diverges alone (cone 5)
w91:289	1	OPERATOR	2		diverges alone (cone 2)
w91:292	0	OPERATOR	4		diverges alone (cone 4)
w91:293	0	OPERATOR	3		diverges alone (cone 3)
w91:300	3	OPERATOR	4		diverges alone (cone 4)
w91:303	1	OPERATOR	2		diverges alone (cone 2)
w91:305	1	OPERATOR	8		diverges alone (cone 8)
w91:31	4	OPERATOR	3		diverges alone (cone 3)
w91:312	2	NOREPRO	4		full graph diverges=False
w91:314	3	OPERATOR	4		diverges alone (cone 4)
w91:318	2	OPERATOR	3		diverges alone (cone 3)
w91:32	3	OPERATOR	4		diverges alone (cone 4)
w91:321	0	OPERATOR	2		diverges alone (cone 2)
w91:329	0	GRAPHOPT	7	n8	needs siblings ['n8']
w91:331	0	OPERATOR	2		diverges alone (cone 2)
w91:335	1	OPERATOR	2		diverges alone (cone 2)
w91:349	0	NOREPRO	3		full graph diverges=False
w91:350	1	NOREPRO	2		full graph diverges=False
w91:351	2	NOREPRO	4		full graph diverges=False
w91:356	1	OPERATOR	5		diverges alone (cone 5)
w91:357	0	NOREPRO	4		full graph diverges=False
w91:358	1	OPERATOR	3		diverges alone (cone 3)
w91:359	1	GRAPHOPT	6	n6	needs siblings ['n6']
w91:363	4	OPERATOR	3		diverges alone (cone 3)
w91:364	0	GRAPHOPT	8	n8	needs siblings ['n8']
w91:365	1	OPERATOR	4		diverges alone (cone 4)
w91:367	1	GRAPHOPT	5	n7	needs siblings ['n7']
w91:368	0	OPERATOR	6		diverges alone (cone 6)
w91:376	2	OPERATOR	2		diverges alone (cone 2)
w91:377	0	GRAPHOPT	7	n10	needs siblings ['n10']
w91:388	2	OPERATOR	3		diverges alone (cone 3)
w91:395	0	OPERATOR	2		diverges alone (cone 2)
w91:397	1	NOREPRO	4		full graph diverges=False
w91:418	2	OPERATOR	6		diverges alone (cone 6)
w91:419	0	OPERATOR	4		diverges alone (cone 4)
w91:42	1	OPERATOR	5		diverges alone (cone 5)
w91:421	0	OPERATOR	5		diverges alone (cone 5)
w91:425	1	OPERATOR	5		diverges alone (cone 5)
w91:429	3	OPERATOR	3		diverges alone (cone 3)
w91:430	1	OPERATOR	2		diverges alone (cone 2)
w91:432	0	OPERATOR	4		diverges alone (cone 4)
w91:436	3	OPERATOR	4		diverges alone (cone 4)
w91:442	1	OPERATOR	5		diverges alone (cone 5)
w91:449	0	GRAPHOPT	6	n9	needs siblings ['n9']
w91:452	3	OPERATOR	2		diverges alone (cone 2)
w91:453	1	OPERATOR	4		diverges alone (cone 4)
w91:466	2	OPERATOR	2		diverges alone (cone 2)
w91:469	1	OPERATOR	4		diverges alone (cone 4)
w91:489	2	OPERATOR	4		diverges alone (cone 4)
w91:491	1	OPERATOR	3		diverges alone (cone 3)
w91:495	1	GRAPHOPT	5	n7	needs siblings ['n7']
w91:503	1	NOREPRO	4		full graph diverges=False
w91:504	1	NOREPRO	6		full graph diverges=False
w91:507	0	GRAPHOPT	7	n5,n6	needs siblings ['n5', 'n6']
w91:514	3	OPERATOR	4		diverges alone (cone 4)
w91:519	1	OPERATOR	3		diverges alone (cone 3)
w91:521	0	OPERATOR	3		diverges alone (cone 3)
w91:522	1	OPERATOR	8		diverges alone (cone 8)
w91:527	3	OPERATOR	4		diverges alone (cone 4)
w91:536	2	GRAPHOPT	6	n5	needs siblings ['n5']
w91:540	4	OPERATOR	3		diverges alone (cone 3)
w91:545	3	GRAPHOPT	3	n6	needs siblings ['n6']
w91:549	0	OPERATOR	2		diverges alone (cone 2)
w91:551	1	OPERATOR	5		diverges alone (cone 5)
w91:555	3	OPERATOR	6		diverges alone (cone 6)
w91:561	1	OPERATOR	7		diverges alone (cone 7)
w91:567	0	OPERATOR	3		diverges alone (cone 3)
w91:571	0	GRAPHOPT	8	n10	needs siblings ['n10']
w91:579	1	OPERATOR	4		diverges alone (cone 4)
w91:580	0	OPERATOR	5		diverges alone (cone 5)
w91:584	0	OPERATOR	2		diverges alone (cone 2)
w91:586	2	OPERATOR	4		diverges alone (cone 4)
w91:593	0	GRAPHOPT	7	n7	needs siblings ['n7']
w91:595	2	OPERATOR	3		diverges alone (cone 3)
w91:597	0	OPERATOR	4		diverges alone (cone 4)
w91:600	1	OPERATOR	7		diverges alone (cone 7)
w91:603	1	OPERATOR	3		diverges alone (cone 3)
w91:604	0	OPERATOR	4		diverges alone (cone 4)
w91:606	0	OPERATOR	4		diverges alone (cone 4)
w91:616	0	OPERATOR	2		diverges alone (cone 2)
w91:621	0	OPERATOR	5		diverges alone (cone 5)
w91:623	0	OPERATOR	2		diverges alone (cone 2)
w91:630	0	OPERATOR	2		diverges alone (cone 2)
w91:637	0	OPERATOR	5		diverges alone (cone 5)
w91:64	0	OPERATOR	5		diverges alone (cone 5)
w91:641	3	OPERATOR	5		diverges alone (cone 5)
w91:646	0	GRAPHOPT	9	n8	needs siblings ['n8']
w91:647	2	OPERATOR	4		diverges alone (cone 4)
w91:65	3	GRAPHOPT	6	n5	needs siblings ['n5']
w91:66	2	GRAPHOPT	5	n9	needs siblings ['n9']
w91:665	0	OPERATOR	4		diverges alone (cone 4)
w91:668	1	OPERATOR	4		diverges alone (cone 4)
w91:681	0	OPERATOR	9		diverges alone (cone 9)
w91:685	0	OPERATOR	3		diverges alone (cone 3)
w91:686	3	OPERATOR	3		diverges alone (cone 3)
w91:689	0	OPERATOR	2		diverges alone (cone 2)
w91:701	1	GRAPHOPT	5	n2	needs siblings ['n2']
w91:707	2	OPERATOR	5		diverges alone (cone 5)
w91:710	3	NOREPRO	3		full graph diverges=False
w91:717	1	OPERATOR	3		diverges alone (cone 3)
w91:733	0	OPERATOR	4		diverges alone (cone 4)
w91:738	2	NOREPRO	5		full graph diverges=False
w91:748	0	NOREPRO	2		full graph diverges=False
w91:756	0	OPERATOR	4		diverges alone (cone 4)
w91:758	0	OPERATOR	5		diverges alone (cone 5)
w91:763	1	OPERATOR	4		diverges alone (cone 4)
w91:766	0	OPERATOR	5		diverges alone (cone 5)
w91:777	0	OPERATOR	3		diverges alone (cone 3)
w91:79	2	OPERATOR	3		diverges alone (cone 3)
w91:8	0	OPERATOR	2		diverges alone (cone 2)
w91:80	3	OPERATOR	5		diverges alone (cone 5)
w91:86	2	OPERATOR	2		diverges alone (cone 2)
w91:89	0	GRAPHOPT	7	n8	needs siblings ['n8']
w91:94	3	NOREPRO	4		full graph diverges=False
w91:97	3	OPERATOR	5		diverges alone (cone 5)
w92:105	1	GRAPHOPT	5	n8	needs siblings ['n8']
w92:109	1	OPERATOR	3		diverges alone (cone 3)
w92:113	1	GRAPHOPT	9	n10	needs siblings ['n10']
w92:116	2	OPERATOR	6		diverges alone (cone 6)
w92:120	4	OPERATOR	2		diverges alone (cone 2)
w92:121	1	OPERATOR	8		diverges alone (cone 8)
w92:130	1	OPERATOR	4		diverges alone (cone 4)
w92:14	0	OPERATOR	5		diverges alone (cone 5)
w92:144	0	OPERATOR	3		diverges alone (cone 3)
w92:147	3	OPERATOR	2		diverges alone (cone 2)
w92:154	2	OPERATOR	3		diverges alone (cone 3)
w92:155	3	OPERATOR	3		diverges alone (cone 3)
w92:156	1	OPERATOR	5		diverges alone (cone 5)
w92:159	0	OPERATOR	6		diverges alone (cone 6)
w92:160	0	OPERATOR	5		diverges alone (cone 5)
w92:169	0	OPERATOR	5		diverges alone (cone 5)
w92:173	2	OPERATOR	2		diverges alone (cone 2)
w92:174	0	NOREPRO	3		full graph diverges=False
w92:180	0	GRAPHOPT	7	n6	needs siblings ['n6']
w92:183	1	OPERATOR	6		diverges alone (cone 6)
w92:186	1	NOREPRO	2		full graph diverges=False
w92:187	1	NOREPRO	3		full graph diverges=False
w92:188	2	OPERATOR	6		diverges alone (cone 6)
w92:206	4	OPERATOR	3		diverges alone (cone 3)
w92:214	2	OPERATOR	4		diverges alone (cone 4)
w92:218	2	OPERATOR	4		diverges alone (cone 4)
w92:220	0	OPERATOR	2		diverges alone (cone 2)
w92:222	0	OPERATOR	2		diverges alone (cone 2)
w92:230	0	OPERATOR	4		diverges alone (cone 4)
w92:231	0	OPERATOR	3		diverges alone (cone 3)
w92:235	1	OPERATOR	2		diverges alone (cone 2)
w92:239	1	GRAPHOPT	7	n7	needs siblings ['n7']
w92:240	1	GRAPHOPT	9	n11	needs siblings ['n11']
w92:241	3	OPERATOR	2		diverges alone (cone 2)
w92:242	0	OPERATOR	2		diverges alone (cone 2)
w92:243	2	OPERATOR	3		diverges alone (cone 3)
w92:244	0	GRAPHOPT	6	n5	needs siblings ['n5']
w92:246	1	OPERATOR	6		diverges alone (cone 6)
w92:25	1	GRAPHOPT	9	n3	needs siblings ['n3']
w92:251	2	GRAPHOPT	7	n5	needs siblings ['n5']
w92:258	0	OPERATOR	6		diverges alone (cone 6)
w92:259	0	OPERATOR	3		diverges alone (cone 3)
w92:267	0	GRAPHOPT	6	n4,n6	needs siblings ['n4', 'n6']
w92:282	0	OPERATOR	5		diverges alone (cone 5)
w92:289	1	OPERATOR	2		diverges alone (cone 2)
w92:291	1	NOREPRO	4		full graph diverges=False
w92:295	1	OPERATOR	3		diverges alone (cone 3)
w92:304	0	OPERATOR	7		diverges alone (cone 7)
w92:325	0	OPERATOR	5		diverges alone (cone 5)
w92:327	1	OPERATOR	4		diverges alone (cone 4)
w92:333	2	OPERATOR	3		diverges alone (cone 3)
w92:336	1	GRAPHOPT	6	n7	needs siblings ['n7']
w92:337	2	OPERATOR	3		diverges alone (cone 3)
w92:344	2	OPERATOR	5		diverges alone (cone 5)
w92:349	1	OPERATOR	4		diverges alone (cone 4)
w92:353	1	OPERATOR	4		diverges alone (cone 4)
w92:354	2	GRAPHOPT	5	n6	needs siblings ['n6']
w92:356	0	OPERATOR	2		diverges alone (cone 2)
w92:360	0	GRAPHOPT	7	n6	needs siblings ['n6']
w92:361	0	NOREPRO	6		full graph diverges=False
w92:365	2	OPERATOR	3		diverges alone (cone 3)
w92:366	2	NOREPRO	3		full graph diverges=False
w92:372	0	OPERATOR	5		diverges alone (cone 5)
w92:374	3	OPERATOR	5		diverges alone (cone 5)
w92:376	2	OPERATOR	3		diverges alone (cone 3)
w92:38	0	OPERATOR	3		diverges alone (cone 3)
w92:382	2	OPERATOR	4		diverges alone (cone 4)
w92:383	1	OPERATOR	4		diverges alone (cone 4)
w92:407	0	OPERATOR	5		diverges alone (cone 5)
