job_id	out_idx	verdict	cone_size	required_siblings	detail
w35:628	0	OPERATOR	2		diverges alone (cone 2)
w35:630	0	NOREPRO	3		full graph diverges=False
w35:66	1	OPERATOR	2		diverges alone (cone 2)
w35:663	1	OPERATOR	3		diverges alone (cone 3)
w35:666	3	OPERATOR	5		diverges alone (cone 5)
w35:668	0	OPERATOR	3		diverges alone (cone 3)
w35:7	0	OPERATOR	3		diverges alone (cone 3)
w35:70	3	GRAPHOPT	6	n5	needs siblings ['n5']
w35:710	0	OPERATOR	3		diverges alone (cone 3)
w35:711	1	OPERATOR	4		diverges alone (cone 4)
w35:753	0	OPERATOR	2		diverges alone (cone 2)
w35:756	2	OPERATOR	3		diverges alone (cone 3)
w35:759	0	OPERATOR	3		diverges alone (cone 3)
w35:761	2	GRAPHOPT	6	n3	needs siblings ['n3']
w35:81	1	OPERATOR	7		diverges alone (cone 7)
w35:90	0	OPERATOR	2		diverges alone (cone 2)
w35:92	0	OPERATOR	3		diverges alone (cone 3)
w35:96	4	OPERATOR	2		diverges alone (cone 2)
w36:1	1	OPERATOR	2		diverges alone (cone 2)
w36:101	1	OPERATOR	3		diverges alone (cone 3)
w36:114	0	OPERATOR	2		diverges alone (cone 2)
w36:129	2	OPERATOR	7		diverges alone (cone 7)
w36:137	1	OPERATOR	10		diverges alone (cone 10)
w36:157	3	OPERATOR	6		diverges alone (cone 6)
w36:159	1	OPERATOR	3		diverges alone (cone 3)
w36:163	0	OPERATOR	2		diverges alone (cone 2)
w36:169	0	OPERATOR	3		diverges alone (cone 3)
w36:178	2	OPERATOR	5		diverges alone (cone 5)
w36:195	2	OPERATOR	2		diverges alone (cone 2)
w36:200	2	OPERATOR	4		diverges alone (cone 4)
w36:201	3	OPERATOR	3		diverges alone (cone 3)
w36:203	3	OPERATOR	3		diverges alone (cone 3)
w36:204	0	OPERATOR	3		diverges alone (cone 3)
w36:208	1	OPERATOR	4		diverges alone (cone 4)
w36:212	0	GRAPHOPT	6	n7	needs siblings ['n7']
w36:213	2	OPERATOR	3		diverges alone (cone 3)
w36:23	0	OPERATOR	4		diverges alone (cone 4)
w36:233	1	OPERATOR	5		diverges alone (cone 5)
w36:240	2	OPERATOR	4		diverges alone (cone 4)
w36:274	1	OPERATOR	2		diverges alone (cone 2)
w36:291	1	OPERATOR	9		diverges alone (cone 9)
w36:297	0	GRAPHOPT	4	n7	needs siblings ['n7']
w36:325	1	OPERATOR	2		diverges alone (cone 2)
w36:33	1	OPERATOR	4		diverges alone (cone 4)
w36:330	2	GRAPHOPT	6	n4	needs siblings ['n4']
w36:339	2	GRAPHOPT	5	n3	needs siblings ['n3']
w36:348	0	OPERATOR	3		diverges alone (cone 3)
w36:371	0	OPERATOR	3		diverges alone (cone 3)
w36:372	1	OPERATOR	5		diverges alone (cone 5)
w36:376	1	NOREPRO	2		full graph diverges=False
w36:400	4	GRAPHOPT	4	n5	needs siblings ['n5']
w36:416	1	OPERATOR	4		diverges alone (cone 4)
w36:423	3	OPERATOR	3		diverges alone (cone 3)
w36:432	1	OPERATOR	2		diverges alone (cone 2)
w36:446	1	OPERATOR	4		diverges alone (cone 4)
w36:447	1	OPERATOR	2		diverges alone (cone 2)
w36:448	2	NOREPRO	3		full graph diverges=False
w36:449	0	OPERATOR	4		diverges alone (cone 4)
w36:476	2	OPERATOR	3		diverges alone (cone 3)
w36:480	0	OPERATOR	3		diverges alone (cone 3)
w36:494	3	GRAPHOPT	6	n6	needs siblings ['n6']
w36:52	1	OPERATOR	3		diverges alone (cone 3)
w36:527	1	OPERATOR	6		diverges alone (cone 6)
w36:537	3	OPERATOR	2		diverges alone (cone 2)
w36:553	1	OPERATOR	3		diverges alone (cone 3)
w36:562	3	GRAPHOPT	6	n5	needs siblings ['n5']
w36:575	2	OPERATOR	5		diverges alone (cone 5)
w36:577	3	OPERATOR	3		diverges alone (cone 3)
w36:582	0	OPERATOR	4		diverges alone (cone 4)
w36:586	1	OPERATOR	2		diverges alone (cone 2)
w36:594	3	OPERATOR	4		diverges alone (cone 4)
w36:615	3	OPERATOR	4		diverges alone (cone 4)
w36:619	3	OPERATOR	4		diverges alone (cone 4)
w36:634	2	OPERATOR	2		diverges alone (cone 2)
w36:645	0	OPERATOR	6		diverges alone (cone 6)
w36:663	2	OPERATOR	4		diverges alone (cone 4)
w36:666	0	GRAPHOPT	8	n5,n7	needs siblings ['n5', 'n7']
w36:676	0	OPERATOR	3		diverges alone (cone 3)
w36:687	4	OPERATOR	5		diverges alone (cone 5)
w36:693	1	OPERATOR	4		diverges alone (cone 4)
w36:730	0	OPERATOR	5		diverges alone (cone 5)
w36:732	3	OPERATOR	4		diverges alone (cone 4)
w36:768	1	OPERATOR	6		diverges alone (cone 6)
w36:771	2	OPERATOR	3		diverges alone (cone 3)
w36:774	2	OPERATOR	7		diverges alone (cone 7)
w36:805	2	GRAPHOPT	9	n8	needs siblings ['n8']
w36:806	1	OPERATOR	4		diverges alone (cone 4)
w36:816	3	OPERATOR	4		diverges alone (cone 4)
w36:840	0	OPERATOR	2		diverges alone (cone 2)
w36:845	2	OPERATOR	4		diverges alone (cone 4)
w36:858	0	GRAPHOPT	3	n6	needs siblings ['n6']
w36:859	3	NOREPRO	4		full graph diverges=False
w36:869	2	NOREPRO	5		full graph diverges=False
w36:870	3	NOREPRO	3		full graph diverges=False
w36:880	0	OPERATOR	3		diverges alone (cone 3)
w36:888	0	NOREPRO	3		full graph diverges=False
w36:896	0	OPERATOR	2		diverges alone (cone 2)
w36:906	0	OPERATOR	7		diverges alone (cone 7)
w36:924	0	OPERATOR	5		diverges alone (cone 5)
w37:100	2	OPERATOR	3		diverges alone (cone 3)
w37:115	0	OPERATOR	3		diverges alone (cone 3)
w37:116	0	GRAPHOPT	6	n6	needs siblings ['n6']
w37:132	1	OPERATOR	3		diverges alone (cone 3)
w37:159	0	OPERATOR	3		diverges alone (cone 3)
w37:17	2	OPERATOR	3		diverges alone (cone 3)
w37:171	0	OPERATOR	3		diverges alone (cone 3)
w37:173	1	OPERATOR	3		diverges alone (cone 3)
w37:176	0	GRAPHOPT	6	n8	needs siblings ['n8']
w37:18	3	OPERATOR	5		diverges alone (cone 5)
w37:203	1	OPERATOR	3		diverges alone (cone 3)
w37:206	2	OPERATOR	3		diverges alone (cone 3)
w37:223	1	GRAPHOPT	6	n2	needs siblings ['n2']
w37:224	0	OPERATOR	3		diverges alone (cone 3)
w37:241	0	GRAPHOPT	8	n9	needs siblings ['n9']
w37:242	0	OPERATOR	3		diverges alone (cone 3)
w37:250	0	OPERATOR	3		diverges alone (cone 3)
w37:271	0	OPERATOR	2		diverges alone (cone 2)
w37:275	1	OPERATOR	4		diverges alone (cone 4)
w37:28	1	GRAPHOPT	8	n11	needs siblings ['n11']
w37:296	0	GRAPHOPT	5	n7	needs siblings ['n7']
w37:305	0	OPERATOR	6		diverges alone (cone 6)
w37:331	1	OPERATOR	6		diverges alone (cone 6)
w37:338	0	OPERATOR	2		diverges alone (cone 2)
w37:342	1	OPERATOR	4		diverges alone (cone 4)
w37:357	1	OPERATOR	3		diverges alone (cone 3)
w37:373	0	OPERATOR	3		diverges alone (cone 3)
w37:375	3	OPERATOR	5		diverges alone (cone 5)
w37:379	4	OPERATOR	3		diverges alone (cone 3)
w37:388	0	GRAPHOPT	4	n4	needs siblings ['n4']
w37:394	0	OPERATOR	4		diverges alone (cone 4)
w37:399	2	NOREPRO	5		full graph diverges=False
w37:40	2	OPERATOR	5		diverges alone (cone 5)
w37:400	0	OPERATOR	2		diverges alone (cone 2)
w37:403	1	OPERATOR	3		diverges alone (cone 3)
w37:404	0	OPERATOR	3		diverges alone (cone 3)
w37:418	1	OPERATOR	2		diverges alone (cone 2)
w37:43	4	OPERATOR	4		diverges alone (cone 4)
w37:433	1	OPERATOR	5		diverges alone (cone 5)
w37:450	0	GRAPHOPT	8	n8	needs siblings ['n8']
w37:452	0	OPERATOR	4		diverges alone (cone 4)
w37:521	2	OPERATOR	3		diverges alone (cone 3)
w37:523	1	OPERATOR	4		diverges alone (cone 4)
w37:530	0	GRAPHOPT	6	n5,n7	needs siblings ['n5', 'n7']
w37:540	1	GRAPHOPT	7	n7	needs siblings ['n7']
w37:546	1	NOREPRO	3		full graph diverges=False
w37:549	0	OPERATOR	3		diverges alone (cone 3)
w37:553	3	OPERATOR	2		diverges alone (cone 2)
w37:557	3	OPERATOR	4		diverges alone (cone 4)
w37:559	3	OPERATOR	7		diverges alone (cone 7)
w37:572	4	OPERATOR	5		diverges alone (cone 5)
w37:582	0	OPERATOR	3		diverges alone (cone 3)
w37:6	3	OPERATOR	4		diverges alone (cone 4)
w37:610	1	OPERATOR	4		diverges alone (cone 4)
w37:625	3	OPERATOR	4		diverges alone (cone 4)
w37:627	0	OPERATOR	6		diverges alone (cone 6)
w37:632	2	OPERATOR	3		diverges alone (cone 3)
w37:658	1	OPERATOR	3		diverges alone (cone 3)
w37:661	1	GRAPHOPT	7	n11	needs siblings ['n11']
w37:662	3	OPERATOR	4		diverges alone (cone 4)
w37:670	0	OPERATOR	4		diverges alone (cone 4)
w37:674	0	OPERATOR	4		diverges alone (cone 4)
w37:686	2	OPERATOR	7		diverges alone (cone 7)
w37:687	0	OPERATOR	4		diverges alone (cone 4)
w37:719	0	OPERATOR	6		diverges alone (cone 6)
w37:738	0	GRAPHOPT	7	n4,n6	needs siblings ['n4', 'n6']
w37:755	0	GRAPHOPT	6	n6	needs siblings ['n6']
w37:761	1	OPERATOR	4		diverges alone (cone 4)
w37:77	2	NOREPRO	3		full graph diverges=False
w37:92	0	OPERATOR	2		diverges alone (cone 2)
w38:106	1	OPERATOR	3		diverges alone (cone 3)
w38:109	3	OPERATOR	10		diverges alone (cone 10)
w38:11	3	OPERATOR	4		diverges alone (cone 4)
w38:114	0	NOREPRO	3		full graph diverges=False
w38:122	1	OPERATOR	4		diverges alone (cone 4)
w38:123	2	OPERATOR	3		diverges alone (cone 3)
w38:140	1	OPERATOR	4		diverges alone (cone 4)
w38:165	0	OPERATOR	6		diverges alone (cone 6)
w38:188	0	OPERATOR	5		diverges alone (cone 5)
w38:197	2	NOREPRO	4		full graph diverges=False
w38:20	3	OPERATOR	3		diverges alone (cone 3)
w38:203	1	OPERATOR	3		diverges alone (cone 3)
w38:225	4	OPERATOR	6		diverges alone (cone 6)
w38:235	3	OPERATOR	4		diverges alone (cone 4)
w38:243	0	GRAPHOPT	4	n6	needs siblings ['n6']
w38:265	0	OPERATOR	5		diverges alone (cone 5)
w38:28	0	OPERATOR	3		diverges alone (cone 3)
w38:281	4	OPERATOR	3		diverges alone (cone 3)
w38:296	0	OPERATOR	4		diverges alone (cone 4)
w38:323	0	OPERATOR	7		diverges alone (cone 7)
w38:37	3	OPERATOR	3		diverges alone (cone 3)
w38:370	2	OPERATOR	4		diverges alone (cone 4)
w38:388	0	OPERATOR	6		diverges alone (cone 6)
w38:40	0	OPERATOR	4		diverges alone (cone 4)
w38:401	0	GRAPHOPT	5	n4	needs siblings ['n4']
w38:416	2	OPERATOR	4		diverges alone (cone 4)
w38:419	2	OPERATOR	5		diverges alone (cone 5)
w38:425	0	OPERATOR	4		diverges alone (cone 4)
w38:442	1	OPERATOR	3		diverges alone (cone 3)
w38:445	0	GRAPHOPT	5	n6	needs siblings ['n6']
w38:450	0	OPERATOR	5		diverges alone (cone 5)
w38:453	2	OPERATOR	4		diverges alone (cone 4)
w38:465	0	OPERATOR	3		diverges alone (cone 3)
w38:467	3	OPERATOR	4		diverges alone (cone 4)
w38:489	1	OPERATOR	3		diverges alone (cone 3)
w38:494	1	OPERATOR	7		diverges alone (cone 7)
w38:5	0	NOREPRO	5		full graph diverges=False
w38:511	0	OPERATOR	4		diverges alone (cone 4)
w38:539	1	OPERATOR	3		diverges alone (cone 3)
w38:542	3	OPERATOR	4		diverges alone (cone 4)
w38:548	0	OPERATOR	4		diverges alone (cone 4)
w38:550	2	OPERATOR	2		diverges alone (cone 2)
w38:555	0	OPERATOR	3		diverges alone (cone 3)
w38:569	4	GRAPHOPT	6	n4,n6	needs siblings ['n4', 'n6']
w38:573	2	OPERATOR	2		diverges alone (cone 2)
w38:586	3	OPERATOR	7		diverges alone (cone 7)
w38:59	0	OPERATOR	2		diverges alone (cone 2)
w38:60	2	OPERATOR	4		diverges alone (cone 4)
w38:600	0	OPERATOR	2		diverges alone (cone 2)
w38:608	2	OPERATOR	3		diverges alone (cone 3)
w38:629	1	OPERATOR	7		diverges alone (cone 7)
w38:643	2	OPERATOR	4		diverges alone (cone 4)
w38:645	3	OPERATOR	6		diverges alone (cone 6)
w38:655	0	GRAPHOPT	6	n7	needs siblings ['n7']
w38:657	2	OPERATOR	4		diverges alone (cone 4)
w38:674	0	OPERATOR	3		diverges alone (cone 3)
w38:690	3	OPERATOR	4		diverges alone (cone 4)
w38:735	0	GRAPHOPT	4	n6	needs siblings ['n6']
w38:741	1	OPERATOR	2		diverges alone (cone 2)
w38:742	1	OPERATOR	4		diverges alone (cone 4)
w38:766	0	OPERATOR	4		diverges alone (cone 4)
w38:89	0	OPERATOR	3		diverges alone (cone 3)
w38:9	1	OPERATOR	2		diverges alone (cone 2)
w38:98	0	GRAPHOPT	6	n7	needs siblings ['n7']
w39:100	3	OPERATOR	3		diverges alone (cone 3)
w39:103	1	OPERATOR	2		diverges alone (cone 2)
w39:112	0	OPERATOR	4		diverges alone (cone 4)
w39:118	0	OPERATOR	7		diverges alone (cone 7)
w39:119	0	OPERATOR	2		diverges alone (cone 2)
w39:12	3	OPERATOR	4		diverges alone (cone 4)
w39:128	0	OPERATOR	2		diverges alone (cone 2)
w39:134	2	OPERATOR	2		diverges alone (cone 2)
w39:141	0	OPERATOR	4		diverges alone (cone 4)
w39:15	0	OPERATOR	2		diverges alone (cone 2)
w39:152	0	OPERATOR	3		diverges alone (cone 3)
w39:163	1	OPERATOR	3		diverges alone (cone 3)
w39:166	1	OPERATOR	9		diverges alone (cone 9)
w39:174	2	NOREPRO	4		full graph diverges=False
w39:20	2	OPERATOR	2		diverges alone (cone 2)
w39:203	0	OPERATOR	3		diverges alone (cone 3)
w39:204	4	OPERATOR	3		diverges alone (cone 3)
w39:206	0	OPERATOR	3		diverges alone (cone 3)
w39:211	0	GRAPHOPT	4	n7	needs siblings ['n7']
w39:22	1	OPERATOR	4		diverges alone (cone 4)
w39:222	0	GRAPHOPT	5	n6	needs siblings ['n6']
w39:227	0	OPERATOR	5		diverges alone (cone 5)
w39:239	1	OPERATOR	2		diverges alone (cone 2)
w39:240	0	OPERATOR	3		diverges alone (cone 3)
w39:252	0	OPERATOR	2		diverges alone (cone 2)
w39:257	3	OPERATOR	4		diverges alone (cone 4)
w39:271	0	GRAPHOPT	5	n7	needs siblings ['n7']
w39:309	0	OPERATOR	5		diverges alone (cone 5)
w39:31	0	NOREPRO	3		full graph diverges=False
w39:317	0	OPERATOR	2		diverges alone (cone 2)
w39:321	0	GRAPHOPT	9	n10	needs siblings ['n10']
w39:350	3	OPERATOR	3		diverges alone (cone 3)
w39:352	0	OPERATOR	4		diverges alone (cone 4)
w39:363	1	OPERATOR	4		diverges alone (cone 4)
w39:370	2	OPERATOR	3		diverges alone (cone 3)
w39:371	2	OPERATOR	3		diverges alone (cone 3)
w39:380	0	GRAPHOPT	4	n5	needs siblings ['n5']
w39:382	0	OPERATOR	4		diverges alone (cone 4)
w39:383	0	OPERATOR	3		diverges alone (cone 3)
w39:388	1	OPERATOR	6		diverges alone (cone 6)
w39:396	3	NOREPRO	4		full graph diverges=False
w39:397	1	GRAPHOPT	5	n2	needs siblings ['n2']
w39:42	1	OPERATOR	3		diverges alone (cone 3)
w39:43	0	OPERATOR	3		diverges alone (cone 3)
w39:435	2	OPERATOR	4		diverges alone (cone 4)
w39:462	2	OPERATOR	4		diverges alone (cone 4)
w39:468	0	OPERATOR	2		diverges alone (cone 2)
w39:470	4	OPERATOR	3		diverges alone (cone 3)
w39:471	2	OPERATOR	3		diverges alone (cone 3)
w39:478	1	OPERATOR	2		diverges alone (cone 2)
w39:481	0	GRAPHOPT	8	n5,n7	needs siblings ['n5', 'n7']
w39:487	0	OPERATOR	2		diverges alone (cone 2)
w39:488	3	OPERATOR	2		diverges alone (cone 2)
w39:494	3	OPERATOR	2		diverges alone (cone 2)
w39:510	0	OPERATOR	3		diverges alone (cone 3)
w39:516	3	OPERATOR	5		diverges alone (cone 5)
w39:537	0	OPERATOR	5		diverges alone (cone 5)
w39:546	1	OPERATOR	3		diverges alone (cone 3)
w39:556	2	OPERATOR	4		diverges alone (cone 4)
w39:569	1	OPERATOR	4		diverges alone (cone 4)
w39:577	2	OPERATOR	5		diverges alone (cone 5)
w39:582	3	OPERATOR	4		diverges alone (cone 4)
w39:592	2	OPERATOR	4		diverges alone (cone 4)
w39:596	0	OPERATOR	7		diverges alone (cone 7)
w39:597	1	NOREPRO	4		full graph diverges=False
w39:613	2	OPERATOR	4		diverges alone (cone 4)
w39:619	0	OPERATOR	2		diverges alone (cone 2)
w39:627	0	OPERATOR	2		diverges alone (cone 2)
w39:63	1	GRAPHOPT	8	n4	needs siblings ['n4']
w39:646	2	OPERATOR	3		diverges alone (cone 3)
w39:653	0	OPERATOR	3		diverges alone (cone 3)
w39:659	2	OPERATOR	4		diverges alone (cone 4)
w39:66	0	OPERATOR	3		diverges alone (cone 3)
w39:666	2	GRAPHOPT	7	n6	needs siblings ['n6']
w39:668	3	OPERATOR	3		diverges alone (cone 3)
w39:734	3	GRAPHOPT	8	n6,n7	needs siblings ['n6', 'n7']
w39:738	0	NOREPRO	3		full graph diverges=False
w39:739	1	NOREPRO	2		full graph diverges=False
w39:74	1	GRAPHOPT	6	n3	needs siblings ['n3']
w39:749	1	OPERATOR	4		diverges alone (cone 4)
w39:75	1	OPERATOR	5		diverges alone (cone 5)
w39:758	0	OPERATOR	2		diverges alone (cone 2)
w39:77	0	OPERATOR	4		diverges alone (cone 4)
w39:79	1	OPERATOR	3		diverges alone (cone 3)
w39:81	1	OPERATOR	4		diverges alone (cone 4)
w3:106	1	OPERATOR	9		diverges alone (cone 9)
w3:107	0	OPERATOR	3		diverges alone (cone 3)
w3:111	0	OPERATOR	2		diverges alone (cone 2)
w3:134	2	OPERATOR	4		diverges alone (cone 4)
w3:143	2	OPERATOR	5		diverges alone (cone 5)
w3:152	2	OPERATOR	2		diverges alone (cone 2)
w3:156	2	NOREPRO	5		full graph diverges=False
w3:16	1	OPERATOR	7		diverges alone (cone 7)
w3:170	1	OPERATOR	5		diverges alone (cone 5)
w3:172	1	OPERATOR	3		diverges alone (cone 3)
w3:195	3	OPERATOR	4		diverges alone (cone 4)
w3:215	0	OPERATOR	3		diverges alone (cone 3)
w3:227	0	OPERATOR	3		diverges alone (cone 3)
w3:231	0	GRAPHOPT	6	n7	needs siblings ['n7']
w3:239	0	OPERATOR	4		diverges alone (cone 4)
w3:24	0	OPERATOR	4		diverges alone (cone 4)
w3:249	2	NOREPRO	3		full graph diverges=False
w3:271	1	OPERATOR	3		diverges alone (cone 3)
w3:328	1	OPERATOR	4		diverges alone (cone 4)
w3:329	1	OPERATOR	3		diverges alone (cone 3)
w3:337	0	GRAPHOPT	4	n8	needs siblings ['n8']
w3:348	2	OPERATOR	3		diverges alone (cone 3)
w3:366	1	NOREPRO	6		full graph diverges=False
w3:370	0	OPERATOR	2		diverges alone (cone 2)
w3:387	0	NOREPRO	3		full graph diverges=False
w3:392	0	OPERATOR	4		diverges alone (cone 4)
w3:412	0	OPERATOR	5		diverges alone (cone 5)
w3:427	0	OPERATOR	4		diverges alone (cone 4)
w3:433	0	OPERATOR	3		diverges alone (cone 3)
w3:436	3	OPERATOR	3		diverges alone (cone 3)
w3:448	1	OPERATOR	4		diverges alone (cone 4)
w3:457	3	OPERATOR	4		diverges alone (cone 4)
w3:470	1	OPERATOR	9		diverges alone (cone 9)
w3:475	2	GRAPHOPT	5	n4	needs siblings ['n4']
w3:484	0	OPERATOR	3		diverges alone (cone 3)
w3:507	0	OPERATOR	4		diverges alone (cone 4)
w3:509	0	OPERATOR	3		diverges alone (cone 3)
w3:520	0	OPERATOR	2		diverges alone (cone 2)
w3:528	0	GRAPHOPT	8	n6,n7	needs siblings ['n6', 'n7']
w3:555	3	OPERATOR	8		diverges alone (cone 8)
w3:568	0	OPERATOR	4		diverges alone (cone 4)
w3:586	1	OPERATOR	2		diverges alone (cone 2)
w3:598	1	OPERATOR	6		diverges alone (cone 6)
w3:620	0	OPERATOR	3		diverges alone (cone 3)
w3:621	4	OPERATOR	4		diverges alone (cone 4)
w3:627	2	GRAPHOPT	6	n7	needs siblings ['n7']
w3:629	0	GRAPHOPT	5	n5,n7	needs siblings ['n5', 'n7']
w3:637	2	GRAPHOPT	9	n4,n7	needs siblings ['n4', 'n7']
w3:64	0	GRAPHOPT	11	n12	needs siblings ['n12']
w3:647	1	OPERATOR	5		diverges alone (cone 5)
w3:657	0	OPERATOR	5		diverges alone (cone 5)
w3:669	3	OPERATOR	4		diverges alone (cone 4)
w3:674	1	OPERATOR	4		diverges alone (cone 4)
w3:683	1	NOREPRO	4		full graph diverges=False
w3:695	1	OPERATOR	2		diverges alone (cone 2)
w3:701	0	GRAPHOPT	5	n6	needs siblings ['n6']
w3:703	1	OPERATOR	3		diverges alone (cone 3)
w3:708	3	OPERATOR	6		diverges alone (cone 6)
w3:724	0	OPERATOR	3		diverges alone (cone 3)
w3:731	3	OPERATOR	2		diverges alone (cone 2)
w3:733	0	OPERATOR	3		diverges alone (cone 3)
w3:735	1	OPERATOR	4		diverges alone (cone 4)
w3:741	0	OPERATOR	3		diverges alone (cone 3)
w3:742	3	OPERATOR	2		diverges alone (cone 2)
w3:775	0	NOREPRO	2		full graph diverges=False
w3:776	2	OPERATOR	2		diverges alone (cone 2)
w3:780	2	OPERATOR	3		diverges alone (cone 3)
w3:800	2	OPERATOR	4		diverges alone (cone 4)
w3:805	2	GRAPHOPT	8	n7	needs siblings ['n7']
w3:806	0	OPERATOR	5		diverges alone (cone 5)
w3:808	0	OPERATOR	3		diverges alone (cone 3)
w3:812	0	GRAPHOPT	6	n7	needs siblings ['n7']
w3:814	0	NOREPRO	3		full graph diverges=False
w3:84	2	OPERATOR	5		diverges alone (cone 5)
w3:86	0	OPERATOR	6		diverges alone (cone 6)
w3:95	3	NOREPRO	3		full graph diverges=False
w40:118	0	OPERATOR	2		diverges alone (cone 2)
w40:123	3	OPERATOR	7		diverges alone (cone 7)
w40:136	0	OPERATOR	2		diverges alone (cone 2)
w40:14	1	OPERATOR	5		diverges alone (cone 5)
w40:144	0	OPERATOR	8		diverges alone (cone 8)
w40:150	3	OPERATOR	8		diverges alone (cone 8)
w40:180	1	OPERATOR	3		diverges alone (cone 3)
w40:210	0	OPERATOR	3		diverges alone (cone 3)
w40:215	4	OPERATOR	4		diverges alone (cone 4)
w40:225	0	OPERATOR	3		diverges alone (cone 3)
w40:278	0	OPERATOR	4		diverges alone (cone 4)
w40:289	1	OPERATOR	3		diverges alone (cone 3)
w40:293	2	OPERATOR	4		diverges alone (cone 4)
w40:295	1	OPERATOR	4		diverges alone (cone 4)
w40:309	3	OPERATOR	3		diverges alone (cone 3)
w40:31	0	NOREPRO	3		full graph diverges=False
w40:311	0	GRAPHOPT	8	n5,n7	needs siblings ['n5', 'n7']
w40:316	0	GRAPHOPT	7	n8	needs siblings ['n8']
w40:322	0	OPERATOR	4		diverges alone (cone 4)
w40:331	2	OPERATOR	4		diverges alone (cone 4)
w40:343	0	OPERATOR	4		diverges alone (cone 4)
w40:346	1	NOREPRO	3		full graph diverges=False
w40:349	1	OPERATOR	3		diverges alone (cone 3)
w40:351	3	OPERATOR	2		diverges alone (cone 2)
w40:355	0	NOREPRO	3		full graph diverges=False
w40:358	0	OPERATOR	4		diverges alone (cone 4)
w40:370	3	OPERATOR	2		diverges alone (cone 2)
w40:38	2	OPERATOR	4		diverges alone (cone 4)
w40:386	1	OPERATOR	4		diverges alone (cone 4)
w40:400	0	GRAPHOPT	5	n6	needs siblings ['n6']
w40:403	2	OPERATOR	3		diverges alone (cone 3)
w40:413	0	OPERATOR	6		diverges alone (cone 6)
w40:423	2	OPERATOR	4		diverges alone (cone 4)
w40:425	1	GRAPHOPT	5	n5	needs siblings ['n5']
w40:441	1	OPERATOR	4		diverges alone (cone 4)
w40:453	2	OPERATOR	2		diverges alone (cone 2)
w40:456	0	OPERATOR	4		diverges alone (cone 4)
w40:483	1	OPERATOR	5		diverges alone (cone 5)
w40:505	4	OPERATOR	9		diverges alone (cone 9)
w40:513	1	OPERATOR	5		diverges alone (cone 5)
w40:518	1	OPERATOR	4		diverges alone (cone 4)
w40:536	0	OPERATOR	7		diverges alone (cone 7)
w40:543	1	OPERATOR	3		diverges alone (cone 3)
w40:547	1	OPERATOR	3		diverges alone (cone 3)
w40:574	2	NOREPRO	5		full graph diverges=False
w40:576	3	OPERATOR	2		diverges alone (cone 2)
w40:577	0	GRAPHOPT	6	n7	needs siblings ['n7']
w40:59	0	OPERATOR	4		diverges alone (cone 4)
w40:617	2	OPERATOR	4		diverges alone (cone 4)
w40:619	0	GRAPHOPT	6	n8	needs siblings ['n8']
w40:640	3	OPERATOR	3		diverges alone (cone 3)
w40:643	0	OPERATOR	5		diverges alone (cone 5)
w40:657	1	OPERATOR	3		diverges alone (cone 3)
w40:681	0	OPERATOR	2		diverges alone (cone 2)
w40:707	3	GRAPHOPT	4	n4	needs siblings ['n4']
w40:711	0	OPERATOR	3		diverges alone (cone 3)
w40:724	0	OPERATOR	2		diverges alone (cone 2)
w40:727	1	OPERATOR	4		diverges alone (cone 4)
w40:728	0	OPERATOR	2		diverges alone (cone 2)
w40:736	1	OPERATOR	3		diverges alone (cone 3)
w40:75	0	GRAPHOPT	6	n6	needs siblings ['n6']
w40:759	3	OPERATOR	2		diverges alone (cone 2)
w40:770	2	OPERATOR	3		diverges alone (cone 3)
w40:80	1	OPERATOR	2		diverges alone (cone 2)
w40:88	0	OPERATOR	4		diverges alone (cone 4)
w40:99	0	OPERATOR	6		diverges alone (cone 6)
w41:103	2	OPERATOR	3		diverges alone (cone 3)
w41:105	1	OPERATOR	5		diverges alone (cone 5)
w41:119	0	OPERATOR	2		diverges alone (cone 2)
w41:152	2	OPERATOR	4		diverges alone (cone 4)
w41:163	4	OPERATOR	4		diverges alone (cone 4)
w41:17	0	OPERATOR	5		diverges alone (cone 5)
w41:179	0	OPERATOR	2		diverges alone (cone 2)
w41:181	2	OPERATOR	3		diverges alone (cone 3)
w41:189	4	OPERATOR	4		diverges alone (cone 4)
w41:197	0	OPERATOR	4		diverges alone (cone 4)
w41:202	0	OPERATOR	2		diverges alone (cone 2)
w41:205	0	OPERATOR	2		diverges alone (cone 2)
w41:212	1	OPERATOR	7		diverges alone (cone 7)
w41:213	0	OPERATOR	3		diverges alone (cone 3)
w41:228	1	OPERATOR	3		diverges alone (cone 3)
w41:239	3	OPERATOR	3		diverges alone (cone 3)
w41:247	0	OPERATOR	4		diverges alone (cone 4)
w41:278	0	OPERATOR	4		diverges alone (cone 4)
w41:289	2	OPERATOR	9		diverges alone (cone 9)
w41:290	0	OPERATOR	3		diverges alone (cone 3)
w41:314	0	OPERATOR	5		diverges alone (cone 5)
w41:324	0	OPERATOR	3		diverges alone (cone 3)
w41:341	3	OPERATOR	3		diverges alone (cone 3)
w41:347	0	GRAPHOPT	6	n5,n6	needs siblings ['n5', 'n6']
w41:349	0	OPERATOR	4		diverges alone (cone 4)
w41:355	0	OPERATOR	2		diverges alone (cone 2)
w41:372	1	OPERATOR	6		diverges alone (cone 6)
w41:382	3	OPERATOR	5		diverges alone (cone 5)
w41:400	0	OPERATOR	4		diverges alone (cone 4)
w41:406	2	OPERATOR	3		diverges alone (cone 3)
