job_id	op	status	cm_bucket	cm_compute	cm_all	leaf_nonfinite	note
w60:549	stack	SKIP	NO-CM			False	
w61:474	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w62:357	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w63:340	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w64:403	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w65:456	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w66:300	arange.start_out	SKIP	NO-CM			False	
w67:21	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w68:133	remainder.Tensor_out	MISMATCH	NO-CM			False	
w68:771	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w69:65	stack	SKIP	NO-CM			False	
w6:650	remainder.Scalar	MISMATCH	NO-CM			False	
w70:498	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w71:466	pow.Scalar_out	MISMATCH	NO-CM			False	
w72:439	remainder.Scalar_out	MISMATCH	NO-CM			False	
w73:390	stack	SKIP	NO-CM			False	
w74:314	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w75:238	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w76:221	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w76:91	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w78:104	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w78:738	stack	SKIP	NO-CM			False	
w79:639	remainder.Scalar_out	MISMATCH	NO-CM			False	
w7:512	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w80:537	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w81:568	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w82:635	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w83:56	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w84:572	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w85:543	transpose_copy.int	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w86:513	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w87:488	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w88:353	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w89:324	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w8:276	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w90:288	zeros.out	SKIP	NO-CM			False	
w91:206	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w92:272	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w93:175	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w94:180	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w94:98	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w95:656	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w96:633	zeros.out	SKIP	NO-CM			False	
w97:603	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w98:546	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w99:448	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w9:372	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w0:265	stack	SKIP	NO-CM			False	
w100:157	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w101:210	_pdist_forward	SKIP	NO-CM			False	
w101:94	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w102:72	zeros.out	SKIP	NO-CM			False	
w103:640	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w104:710	copy	SKIP	NO-CM			False	
w105:732	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w106:74	arange.out	SKIP	NO-CM			False	
w107:562	logical_and.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w108:537	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w109:538	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w10:582	linear	CRASH	NO-CM			False	
w110:577	zeros.out	SKIP	NO-CM			False	
w111:66	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w112:609	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w113:519	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w114:362	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w115:227	copy	SKIP	NO-CM			False	
w115:90	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w116:652	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w117:626	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w118:584	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w119:508	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w11:42	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w120:367	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w121:386	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w122:247	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w122:79	linear.out	CRASH	NO-CM			False	
w124:187	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w125:141	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w125:751	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w126:88	arange.out	SKIP	NO-CM			False	
w12:129	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w12:706	stack	SKIP	NO-CM			False	
w0:293	max.dim_max	SKIP	NO-CM			False	
w100:231	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w101:214	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w102:100	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w102:726	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w103:695	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w104:711	stack	SKIP	NO-CM			False	
w105:755	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w106:741	remainder.Tensor_out	MISMATCH	NO-CM			False	
w107:569	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w108:551	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w109:548	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w10:584	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w110:602	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w111:693	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w112:610	ones.out	SKIP	NO-CM			False	
w113:526	expand_copy	SKIP	NO-CM			False	
w114:367	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w115:228	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w116:122	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w116:653	ones.out	SKIP	NO-CM			False	
w117:63	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w118:589	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:515	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w11:43	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w120:390	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w121:40	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w122:254	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w122:91	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w124:220	arange.out	SKIP	NO-CM			False	
w125:199	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w125:81	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w126:95	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w12:152	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w12:716	zeros.out	SKIP	NO-CM			False	
w13:638	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w14:625	zeros.out	SKIP	NO-CM			False	
w15:565	stack	SKIP	NO-CM			False	
w16:447	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w17:334	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w18:276	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w19:244	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w1:169	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w20:264	ones.out	SKIP	NO-CM			False	
w21:257	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w22:133	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w23:147	arange.start_out	SKIP	NO-CM			False	
w24:131	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w24:731	full.out	SKIP	NO-CM			False	
w25:671	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w26:630	zeros.out	SKIP	NO-CM			False	
w27:433	remainder.Scalar_out	MISMATCH	NO-CM			False	
w28:348	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w29:191	_pdist_forward	SKIP	NO-CM			False	
w2:264	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w30:140	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w31:104	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w31:712	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w32:706	zeros.out	SKIP	NO-CM			False	
w33:497	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w34:452	full.out	SKIP	NO-CM			False	
w35:422	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w36:33	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w37:298	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w38:281	full.out	SKIP	NO-CM			False	
w39:190	zeros.out	SKIP	NO-CM			False	
w3:117	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w40:179	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w41:255	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w42:202	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w42:722	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w43:777	stack	SKIP	NO-CM			False	
w44:727	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w46:220	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w47:201	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w47:739	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w48:711	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w49:6	ones.out	SKIP	NO-CM			False	
w4:459	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w50:398	linear	CRASH	NO-CM			False	
w51:498	zeros.out	SKIP	NO-CM			False	
w52:385	fmod.Scalar	MISMATCH	NO-CM			False	
w53:339	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w54:115	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w55:169	scatter.src_out	SKIP	NO-CM			False	
w56:13	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w57:161	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w58:119	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w58:90	_pdist_forward	SKIP	NO-CM			False	
w59:733	arange.out	SKIP	NO-CM			False	
w5:710	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w60:705	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w61:656	topk.values	SKIP	NO-CM			False	
w62:547	_pdist_forward	SKIP	NO-CM			False	
w63:55	arange.start_out	SKIP	NO-CM			False	
w64:591	ones.out	SKIP	NO-CM			False	
w65:645	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w66:422	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w67:381	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w68:332	topk.values	SKIP	NO-CM			False	
w69:202	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w6:100	max.dim_max	SKIP	NO-CM			False	
w6:755	copy	SKIP	NO-CM			False	
w70:622	remainder.Tensor_out	MISMATCH	NO-CM			False	
w71:649	linear.out	CRASH	NO-CM			False	
w72:57	topk.values	SKIP	NO-CM			False	
w73:546	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w74:412	copy	SKIP	NO-CM			False	
w75:389	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w76:305	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
