w7_693.py	-	NATIVE_ABORT_sig6	-	-	-
w82_415.py	-	FULL_OK	-	-	-
w8_1589.py	-	FULL_RUNEXC:RuntimeError	-	-	-
w82_5.py	-	FULL_OK	-	-	-
w43_235.py	-	FULL_OK	-	-	-
w41_379.py	6	OPERATOR	n16	A=MISMATCH	B=MISMATCH
w14_146.py	-	FULL_OK	-	-	-
w29_483.py	-	FULL_OK	-	-	-
w23_208.py	-	FULL_OK	-	-	-
w61_511.py	-	FULL_OK	-	-	-
